States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Date,Season
Tamil Nadu,3352.5,2770.0,2606.67,6325.0,6350.0,6625.0,6687.5,5600.0,3675.0,,13030.0,,8535.75,,8879.0,6944.25,4800.0,,1550.0,1275.0,3825.0,625.0,2018-01-26,2
Tamil Nadu,2980.0,2960.0,2918.0,6380.0,7820.0,7620.0,7530.0,5780.0,3390.0,,13981.2,,8284.0,,9325.0,6935.4,4443.4,,1550.0,1840.0,1180.0,1520.0,2019-01-26,2
Tamil Nadu,2475.0,2750.0,2336.75,5850.0,11660.0,13360.0,8580.0,6250.0,3456.0,,12057.0,,7798.4,,9044.2,6299.25,3764.0,,1530.0,1540.0,1160.0,720.0,2016-02-26,3
Tamil Nadu,3300.0,2793.33,2355.0,7600.0,6600.0,8650.0,6100.0,5400.0,4313.33,,13878.67,,9093.33,,9120.0,7132.67,4500.0,,1550.0,1266.67,1033.33,2300.0,2017-02-26,3
Tamil Nadu,3176.6,2736.0,2505.0,5520.0,6510.0,6780.0,6790.0,5000.0,3724.0,,12884.4,,8742.4,,9076.2,7172.6,4640.0,,1500.0,1380.0,1940.0,640.0,2018-02-26,3
Tamil Nadu,3080.0,2920.0,2940.0,6260.0,8160.0,7660.0,7760.0,5820.0,3470.0,,14046.0,,8220.8,,9579.8,7132.8,4280.0,,1602.0,1640.0,1040.0,960.0,2019-02-26,3
Tamil Nadu,2283.33,2600.0,2338.5,5866.67,11100.0,12933.33,8333.33,6500.0,3523.33,,12365.67,,8284.33,,8937.0,6434.0,3600.0,,1533.33,1500.0,1033.33,833.33,2016-03-26,3
Tamil Nadu,3266.67,2793.33,2380.0,7133.33,6700.0,8966.67,6266.67,5400.0,4273.33,,13871.33,,9111.67,,9083.33,6783.33,4333.33,,1550.0,1333.33,1000.0,1833.33,2017-03-26,3
Tamil Nadu,3080.0,2672.0,2525.0,5350.0,6480.0,6420.0,6760.0,4900.0,3516.0,,12884.4,,8918.4,,9142.0,7843.2,4540.0,,1500.0,1480.0,1280.0,1060.0,2018-03-26,3
Tamil Nadu,3080.0,2960.0,2900.0,6230.0,8100.0,7520.0,7610.0,5648.0,3454.0,,13889.2,10000.0,7959.0,,9534.8,6904.8,4326.6,,1584.0,1600.0,1010.0,1520.0,2019-03-26,3
Tamil Nadu,2305.0,2612.5,2372.5,6925.0,13125.0,16325.0,8600.0,7650.0,3945.0,,13764.5,,7875.75,,8970.25,6859.5,3968.75,,1525.0,1800.0,1200.0,1625.0,2016-04-26,3
Tamil Nadu,3150.0,2785.0,2600.0,7750.0,6850.0,9425.0,6775.0,5400.0,4225.0,,14442.75,,8674.25,,9065.0,6446.0,4425.0,,1562.5,1450.0,975.0,850.0,2017-04-26,3
Tamil Nadu,3100.0,2660.0,2525.0,5160.0,6300.0,6480.0,6660.0,5000.0,3162.0,,13111.2,,8755.2,,9216.0,8015.8,4460.0,,1500.0,2020.0,1020.0,840.0,2018-04-26,3
Tamil Nadu,3050.0,2912.5,2975.0,6325.0,7975.0,7775.0,7850.0,5585.0,3580.0,,14307.75,9750.0,7939.75,,9532.5,6795.25,4083.25,,1592.5,1775.0,1125.0,2750.0,2019-04-26,3
Tamil Nadu,2464.0,2650.0,2387.5,7440.0,12600.0,15880.0,8340.0,7250.0,3894.0,,13894.0,,8231.6,,9088.0,6865.6,4189.0,,1530.0,2020.0,1240.0,4620.0,2016-05-26,3
Tamil Nadu,3125.0,2740.0,2533.33,7525.0,6275.0,8775.0,6675.0,5100.0,4175.0,,14422.75,,8667.0,,8873.5,6593.0,4650.0,,1537.5,1425.0,925.0,975.0,2017-05-26,3
Tamil Nadu,3000.0,2637.5,2533.33,4925.0,6175.0,6462.5,6625.0,4500.0,2995.0,,13488.5,,9271.5,,9395.0,8213.75,4325.0,,1500.0,2000.0,1000.0,1025.0,2018-05-26,3
Tamil Nadu,3062.5,2915.0,2840.0,6250.0,8700.0,8350.0,8325.0,5510.0,3600.0,,14584.25,9500.0,7537.0,,9455.0,6695.0,4291.75,,1600.0,1850.0,1275.0,4025.0,2019-05-26,3
Tamil Nadu,2522.0,2714.0,2417.5,8300.0,12360.0,15500.0,7960.0,7350.0,3890.0,,14774.6,,8209.8,,9065.0,6667.2,4279.0,,1530.0,2040.0,1340.0,2560.0,2016-06-26,1
Tamil Nadu,3350.0,2775.0,2533.33,7200.0,5800.0,8487.5,6062.5,4800.0,4152.5,,14271.25,,8612.0,,8900.75,6510.5,4750.0,,1512.5,1400.0,975.0,2925.0,2017-06-26,1
Tamil Nadu,3230.0,2708.0,2510.0,4920.0,6320.0,6590.0,6720.0,4800.0,3644.0,,13302.2,,9090.4,,9691.8,8215.8,4380.0,,1500.0,2040.0,1380.0,1260.0,2018-06-26,1
Tamil Nadu,3370.0,2942.0,3084.0,6420.0,8760.0,8700.0,8460.0,5675.0,3568.0,,14837.2,9500.0,7673.6,,9583.0,6694.2,4403.4,,1587.5,1920.0,1800.0,2840.0,2019-06-26,1
Tamil Nadu,2512.0,2690.0,2455.0,10360.0,11960.0,14640.0,7640.0,7600.0,3916.0,,15114.8,,8136.4,,9043.4,6434.8,4249.0,,1540.0,2080.0,1280.0,1000.0,2016-07-26,1
Tamil Nadu,3313.2,2752.0,2675.0,7120.0,5780.0,7960.0,6016.0,4950.0,4068.0,,13918.4,,8445.6,,8791.0,6139.8,4760.0,,1510.0,1500.0,1060.0,6300.0,2017-07-26,1
Tamil Nadu,3150.0,2754.0,2590.0,5460.0,6320.0,6590.0,6760.0,4900.0,3672.0,,13177.0,,9090.4,,9845.8,8061.8,4460.0,,1500.0,2480.0,1920.0,1560.0,2018-07-26,1
Tamil Nadu,3380.0,2942.0,3028.0,6280.0,8340.0,8280.0,8220.0,5730.0,3490.0,,15107.25,9500.0,7678.0,,9568.75,6613.4,4253.4,,1628.0,1860.0,1590.0,2700.0,2019-07-26,1
Tamil Nadu,2540.0,2720.0,2527.5,9440.0,10340.0,13070.0,6770.0,7150.0,3950.0,,15357.0,,8357.0,,9045.2,7262.8,4696.0,,1540.0,2000.0,1220.0,620.0,2016-08-26,1
Tamil Nadu,3266.67,2633.33,2280.0,7266.67,6300.0,7833.33,6266.67,5000.0,4066.67,,13992.33,,8918.67,,8809.33,6556.33,5333.33,,1483.33,1300.0,2533.33,3900.0,2017-08-26,1
Tamil Nadu,3216.67,3050.0,3025.0,6073.33,6466.67,6600.0,7050.0,5295.0,3666.67,,13278.33,,8159.67,,9595.33,7541.67,4722.33,,1583.33,2466.67,1766.67,1066.67,2018-08-26,1
Tamil Nadu,3310.0,2960.0,3038.0,6220.0,8460.0,8270.0,8260.0,5700.0,3594.0,,14364.75,,7915.8,,9733.8,6994.2,4410.0,,1620.0,1790.0,2550.0,1310.0,2019-08-26,1
Tamil Nadu,2615.0,2724.0,2527.5,10400.0,10900.0,11440.0,6800.0,6900.0,3878.0,,15056.6,,8489.6,,9073.0,7150.8,4692.0,,1540.0,2060.0,1280.0,1080.0,2016-09-26,1
Tamil Nadu,3350.0,2672.0,2570.0,7540.0,6280.0,8200.0,6480.0,4950.0,4112.0,,13896.6,,8493.6,,8636.8,6551.4,5260.0,,1510.0,1420.0,2040.0,1180.0,2017-09-26,1
Tamil Nadu,3037.5,2850.0,2815.0,5917.5,6287.5,6587.5,6962.5,5287.5,3545.0,,13565.0,,9149.67,,9927.67,7614.0,4441.75,,1512.5,2175.0,1275.0,775.0,2018-09-26,1
Tamil Nadu,3800.0,3085.71,3262.86,6301.43,8600.0,8671.43,8450.0,5857.14,3790.0,3600.0,14895.29,13343.0,7617.71,,9983.71,7065.0,4470.0,,1442.86,1857.14,3585.71,1300.0,2019-09-26,1
Tamil Nadu,2783.0,2704.0,2550.0,12500.0,10400.0,10760.0,6740.0,6600.0,3898.0,,15137.4,,8689.0,,9098.0,6796.5,4698.0,,1540.0,1800.0,1160.0,920.0,2016-10-26,1
Tamil Nadu,3330.0,2672.0,2560.0,7320.0,6180.0,7620.0,6390.0,5000.0,4024.0,,13852.6,,8504.8,,8603.8,6725.2,5400.0,,1510.0,1460.0,3040.0,3600.0,2017-10-26,1
Tamil Nadu,3087.5,2875.0,2880.0,5812.5,6262.5,7175.0,7037.5,5250.0,3570.0,,13573.5,,8950.5,,9862.25,7610.5,4525.0,,1537.5,2475.0,1650.0,1050.0,2018-10-26,1
Tamil Nadu,3821.43,3037.14,3191.43,6600.0,8628.57,9542.86,8485.71,5814.29,3644.29,,15189.0,12967.0,7821.14,,9995.71,7203.29,4614.29,,1485.71,2128.57,3485.71,2257.14,2019-10-26,1
Tamil Nadu,2874.0,2724.0,2550.0,12300.0,10060.0,10280.0,6440.0,6500.0,3930.0,,14720.8,,8489.6,,9110.0,6899.8,4572.0,,1540.0,1960.0,1280.0,620.0,2016-11-26,2
Tamil Nadu,3278.0,2692.0,2645.0,6820.0,6120.0,6930.0,6450.0,5000.0,4050.0,,13652.6,,8688.6,,8960.0,7125.8,5080.0,,1510.0,1500.0,3640.0,2840.0,2017-11-26,2
Tamil Nadu,3075.0,2912.5,2860.0,6400.0,6712.5,7787.5,7425.0,5300.0,3480.0,,13437.25,,8492.25,,9882.0,7344.0,4454.25,,1530.0,2250.0,1425.0,1000.0,2018-11-26,2
Tamil Nadu,3927.78,3090.0,3252.22,6511.11,9011.11,11887.5,9055.56,5925.0,3593.33,2800.0,14713.67,12483.5,8217.78,9700.0,10068.56,7913.33,4688.89,36000.0,1450.0,2233.33,7362.5,1844.44,2019-11-26,2
Tamil Nadu,3118.0,2772.0,2627.5,12440.0,8700.0,9510.0,6440.0,6250.0,3910.0,,14378.8,,8379.8,,9132.0,7197.0,4553.0,,1540.0,1360.0,1180.0,740.0,2016-12-26,2
Tamil Nadu,3200.0,2600.0,2200.0,5800.0,6000.0,6200.0,6000.0,4700.0,3700.0,,11868.0,,,,9285.0,7142.0,4800.0,,1300.0,1000.0,3000.0,500.0,2017-12-26,2
Tamil Nadu,3100.0,2970.0,3084.0,6460.0,7000.0,7900.0,7350.0,5280.0,3388.0,,14161.2,,8238.4,,9547.2,6873.4,4460.0,,1536.0,1900.0,1240.0,1360.0,2018-12-26,2
Tamil Nadu,3881.25,3151.25,3048.75,6318.75,8900.0,11562.5,9075.0,6028.57,3590.0,2800.0,14823.25,12483.5,8290.0,,10274.0,8609.63,4775.0,36000.0,1550.0,2962.5,8037.5,1425.0,2019-12-26,2
Tamil Nadu,2631.0,2750.0,2336.75,6120.0,12720.0,14020.0,9080.0,7000.0,3440.0,,12068.0,,7775.4,,8879.8,5596.8,3949.0,,1510.0,1600.0,1680.0,1140.0,2016-01-27,2
Tamil Nadu,3302.0,2796.0,2572.5,9640.0,6980.0,9230.0,6320.0,5850.0,4154.0,,13888.2,,8600.4,,9132.0,7238.0,4633.0,,1550.0,1420.0,1160.0,1820.0,2017-01-27,2
Tamil Nadu,3322.0,2736.0,2555.0,6160.0,6280.0,6540.0,6650.0,5150.0,3640.0,,12841.4,,8762.6,,8971.2,6961.8,4840.0,,1500.0,1220.0,3500.0,640.0,2018-01-27,2
Tamil Nadu,2983.33,3000.0,2903.33,6133.33,7600.0,7500.0,7416.67,5633.33,3373.33,,13683.67,,8406.67,,9358.33,6833.33,4372.33,,1516.67,1700.0,1133.33,1400.0,2019-01-27,2
Tamil Nadu,2475.0,2740.0,2286.75,5850.0,11660.0,13360.0,8540.0,6250.0,3452.0,,12057.0,,7798.4,,9044.2,6299.25,3764.0,,1530.0,1640.0,1240.0,760.0,2016-02-27,3
Tamil Nadu,3325.0,2820.0,2530.0,7825.0,6600.0,8812.5,6100.0,5400.0,4310.0,,14090.25,,8688.0,,9092.5,7132.67,4500.0,,1562.5,1300.0,1150.0,2375.0,2017-02-27,3
Tamil Nadu,3166.6,2736.0,2505.0,5520.0,6510.0,6780.0,6790.0,5000.0,3724.0,,12884.4,,8742.4,,9076.2,7172.6,4640.0,,1500.0,1380.0,1940.0,640.0,2018-02-27,3
Tamil Nadu,3080.0,2960.0,2940.0,6260.0,8160.0,7660.0,7780.0,5820.0,3462.0,,14046.0,,8220.8,,9539.8,7132.8,4280.0,,1602.0,1640.0,1060.0,1000.0,2019-02-27,3
Tamil Nadu,2361.0,2650.0,2299.0,5875.0,11150.0,13087.5,8375.0,6500.0,3517.5,,12186.25,,8227.75,,8982.75,6446.25,3575.0,,1537.5,1525.0,1100.0,825.0,2016-03-27,3
Tamil Nadu,3266.67,2793.33,2380.0,7200.0,6700.0,8966.67,6266.67,5400.0,4273.33,,13981.67,,9111.67,,9083.33,6764.67,4333.33,,1550.0,1333.33,1000.0,1833.33,2017-03-27,3
Tamil Nadu,3080.0,2672.0,2525.0,5350.0,6480.0,6420.0,6760.0,4900.0,3516.0,,12884.4,,8918.4,,9142.0,7843.2,4540.0,,1500.0,1440.0,1240.0,1020.0,2018-03-27,3
Tamil Nadu,3080.0,2960.0,2900.0,6130.0,8020.0,7420.0,7590.0,5508.0,3438.0,,13867.2,9750.0,8025.0,,9447.6,6763.0,4336.6,,1584.0,1620.0,1010.0,1460.0,2019-03-27,3
Tamil Nadu,2305.0,2637.5,2372.5,7075.0,13000.0,16500.0,8475.0,7350.0,3957.5,,13774.0,,7875.75,,8970.25,6887.0,3993.75,,1525.0,1850.0,1200.0,1975.0,2016-04-27,3
Tamil Nadu,3165.0,2785.0,2600.0,7750.0,6850.0,9425.0,6775.0,5400.0,4215.0,,14442.75,,8674.25,,9065.0,6446.0,4425.0,,1562.5,1375.0,925.0,800.0,2017-04-27,3
Tamil Nadu,3100.0,2660.0,2525.0,5160.0,6300.0,6480.0,6660.0,5000.0,3162.0,,13045.2,,8777.2,,9216.0,8004.8,4460.0,,1500.0,2020.0,1040.0,840.0,2018-04-27,3
Tamil Nadu,3090.0,2930.0,2920.0,6300.0,8160.0,7700.0,7860.0,5548.0,3568.0,,14112.8,9750.0,7939.75,,9542.0,6826.2,4200.0,,1594.0,1820.0,1120.0,2840.0,2019-04-27,3
Tamil Nadu,2464.0,2650.0,2387.5,7440.0,12600.0,15880.0,8340.0,7250.0,3894.0,,14192.0,,8231.6,,9088.0,6865.6,4289.0,,1530.0,2020.0,1200.0,4480.0,2016-05-27,3
Tamil Nadu,3125.0,2740.0,2533.33,7525.0,6275.0,8775.0,6675.0,5100.0,4175.0,,14422.75,,8667.0,,8873.5,6593.0,4650.0,,1537.5,1425.0,925.0,975.0,2017-05-27,3
Tamil Nadu,3000.0,2637.5,2533.33,4925.0,6175.0,6462.5,6625.0,4500.0,2995.0,,13488.5,,9271.5,,9395.0,8213.75,4325.0,,1500.0,2000.0,1000.0,1075.0,2018-05-27,3
Tamil Nadu,3170.0,2942.0,2920.0,6480.0,8630.0,8220.0,8260.0,5588.0,3592.0,,14706.2,9500.0,7590.0,,9542.0,6762.8,4253.4,,1587.5,1900.0,1320.0,3960.0,2019-05-27,3
Tamil Nadu,2522.0,2714.0,2417.5,8320.0,12320.0,15540.0,7920.0,7300.0,3890.0,,14774.6,,8209.8,,9065.0,6667.2,4252.0,,1530.0,2040.0,1320.0,2540.0,2016-06-27,1
Tamil Nadu,3350.0,2775.0,2533.33,7200.0,5800.0,8487.5,6012.5,4800.0,4147.5,,14216.5,,8612.0,,8887.0,6455.5,4700.0,,1512.5,1400.0,1025.0,3625.0,2017-06-27,1
Tamil Nadu,3230.0,2692.0,2515.0,4920.0,6240.0,6670.0,6670.0,4800.0,3576.0,,13324.2,,9090.4,,9530.8,8182.8,4360.0,,1500.0,2040.0,1280.0,1180.0,2018-06-27,1
Tamil Nadu,3437.5,2877.5,3057.5,6275.0,8800.0,8575.0,8425.0,5550.0,3560.0,,14271.5,9500.0,7763.25,,9522.5,6667.75,4554.25,,1583.33,1850.0,1750.0,2600.0,2019-06-27,1
Tamil Nadu,2504.0,2720.0,2455.0,10380.0,11860.0,14320.0,7520.0,7600.0,3926.0,,15136.8,,8158.4,,9023.4,6456.8,4299.0,,1540.0,2000.0,1280.0,1080.0,2016-07-27,1
Tamil Nadu,3313.2,2752.0,2675.0,7120.0,5780.0,7960.0,6016.0,4950.0,4068.0,,13918.4,,8445.6,,8791.0,6139.8,4760.0,,1510.0,1460.0,1080.0,5840.0,2017-07-27,1
Tamil Nadu,3150.0,2754.0,2590.0,5580.0,6320.0,6590.0,6800.0,4900.0,3674.0,,13177.0,,9090.4,,9824.0,8084.0,4460.0,,1500.0,2500.0,1900.0,1540.0,2018-07-27,1
Tamil Nadu,3400.0,3012.5,3110.0,6350.0,8425.0,8425.0,8275.0,5800.0,3500.0,,15107.25,,7678.0,,9575.0,6679.25,4291.75,,1605.0,1950.0,1737.5,2700.0,2019-07-27,1
Tamil Nadu,2540.0,2720.0,2527.5,9440.0,10340.0,13070.0,6770.0,7150.0,3950.0,,15357.0,,8357.0,,9045.2,7262.8,4696.0,,1540.0,2020.0,1220.0,620.0,2016-08-27,1
Tamil Nadu,3353.2,2640.0,2525.0,7320.0,6340.0,7880.0,6340.0,4900.0,4076.0,,13962.4,,8425.6,,8804.75,6425.8,5280.0,,1510.0,1440.0,2660.0,3980.0,2017-08-27,1
Tamil Nadu,3162.5,2987.5,2883.33,5880.0,6325.0,6525.0,6862.5,5295.0,3615.0,,13278.33,,8086.67,,9546.33,7508.33,4722.33,,1512.5,2275.0,1550.0,937.5,2018-08-27,1
Tamil Nadu,3350.0,3012.5,3110.0,6375.0,8550.0,8487.5,8350.0,5800.0,3617.5,,14758.0,,7697.25,,9697.25,7012.75,4487.5,,1625.0,1850.0,2700.0,1275.0,2019-08-27,1
Tamil Nadu,2655.0,2724.0,2527.5,10400.0,10900.0,11440.0,6800.0,6900.0,3878.0,,15056.6,,8489.6,,9073.0,7150.8,4692.0,,1540.0,2020.0,1240.0,1100.0,2016-09-27,1
Tamil Nadu,3350.0,2672.0,2570.0,7540.0,6340.0,8120.0,6420.0,4850.0,4108.0,,13607.0,,8493.6,,8636.8,6573.4,5260.0,,1510.0,1420.0,2100.0,1080.0,2017-09-27,1
Tamil Nadu,3037.5,2850.0,2815.0,5892.5,6287.5,6587.5,6962.5,5287.5,3550.0,,13565.0,,9149.67,,9927.67,7574.25,4466.75,,1512.5,2300.0,1275.0,800.0,2018-09-27,1
Tamil Nadu,3757.14,3042.86,3262.86,6521.43,8614.29,8671.43,8392.86,5928.57,3704.29,,15089.5,13186.0,8044.8,,10102.67,7101.5,4457.14,,1485.71,1757.14,3742.86,1542.86,2019-09-27,1
Tamil Nadu,2783.0,2704.0,2550.0,12500.0,10320.0,10760.0,6740.0,6600.0,3898.0,,15137.4,,8689.0,,9098.0,6799.8,4698.0,,1540.0,1800.0,1160.0,920.0,2016-10-27,1
Tamil Nadu,3350.0,2672.0,2560.0,7320.0,6180.0,7620.0,6390.0,5000.0,4024.0,,13852.6,,8504.8,,8603.8,6725.2,5400.0,,1510.0,1460.0,3100.0,3640.0,2017-10-27,1
Tamil Nadu,2966.67,2833.33,2940.0,5850.0,6216.67,7066.67,7050.0,5233.33,3546.67,,13775.67,,9156.33,,9927.67,7514.0,4433.33,,1516.67,2400.0,1766.67,1000.0,2018-10-27,1
Tamil Nadu,3821.43,3037.14,3191.43,6600.0,8628.57,9542.86,8485.71,5814.29,3644.29,,15189.0,12967.0,7821.14,,9995.71,7203.29,4614.29,,1485.71,2128.57,3485.71,2257.14,2019-10-27,1
Tamil Nadu,2874.0,2724.0,2550.0,12300.0,10060.0,10280.0,6440.0,6500.0,3930.0,,14764.6,,8489.6,,9110.0,6899.8,4572.0,,1540.0,1960.0,1280.0,620.0,2016-11-27,2
Tamil Nadu,3278.0,2712.0,2620.0,6840.0,6140.0,6710.0,6410.0,4850.0,4038.0,,13652.6,,8688.6,,8993.0,7147.8,4960.0,,1510.0,1420.0,4060.0,2500.0,2017-11-27,2
Tamil Nadu,3075.0,2912.5,2860.0,6400.0,6712.5,7787.5,7425.0,5300.0,3462.5,,13437.25,,8492.25,,9882.0,7344.0,4454.25,,1530.0,2200.0,1425.0,950.0,2018-11-27,2
Tamil Nadu,3927.78,3093.33,3265.56,6511.11,9011.11,11950.0,9055.56,5925.0,3593.33,2800.0,14713.67,12483.5,8217.78,9700.0,10068.56,7913.33,4688.89,36000.0,1450.0,2333.33,8411.11,1844.44,2019-11-27,2
Tamil Nadu,3145.0,2772.0,2627.5,12460.0,8600.0,9510.0,6440.0,6250.0,3910.0,,14378.8,,8379.8,,9132.0,7197.0,4553.0,,1540.0,1360.0,1180.0,740.0,2016-12-27,2
Tamil Nadu,3300.0,2696.0,2505.0,6380.0,6130.0,6680.0,6590.0,5000.0,3784.0,,12973.4,,8762.6,,8971.2,7078.0,4840.0,,1510.0,1300.0,3740.0,620.0,2017-12-27,2
Tamil Nadu,3100.0,2970.0,3084.0,6460.0,7000.0,7900.0,7350.0,5280.0,3388.0,,14161.2,,8238.4,,9527.2,6873.4,4460.0,,1536.0,1840.0,1280.0,1340.0,2018-12-27,2
Tamil Nadu,3961.11,3134.44,3032.22,6283.33,8944.44,11666.67,9088.89,5962.5,3580.0,2800.0,14765.11,12483.5,8391.11,,10114.75,8541.89,4577.78,36000.0,1522.22,2877.78,8300.0,1322.22,2019-12-27,2
Tamil Nadu,2631.0,2750.0,2336.75,6120.0,12720.0,14020.0,9080.0,7000.0,3440.0,,12068.0,,7775.4,,8879.8,5596.8,3949.0,,1510.0,1600.0,1680.0,960.0,2016-01-28,2
Tamil Nadu,3302.5,2770.0,2470.0,9450.0,7025.0,9212.5,6250.0,5850.0,4142.5,,13844.0,,8882.5,,9135.0,7238.0,4641.25,,1537.5,1400.0,1075.0,1600.0,2017-01-28,2
Tamil Nadu,3322.0,2736.0,2555.0,6160.0,6280.0,6540.0,6650.0,5150.0,3640.0,,12841.4,,8762.6,,8971.2,6961.8,4840.0,,1500.0,1220.0,3500.0,640.0,2018-01-28,2
Tamil Nadu,2980.0,2960.0,2918.0,6380.0,7970.0,7720.0,7550.0,5780.0,3390.0,,13981.2,,8284.0,,9325.0,6935.4,4410.0,,1550.0,1800.0,1150.0,1450.0,2019-01-28,2
Tamil Nadu,2475.0,2740.0,2286.75,5850.0,11600.0,13360.0,8540.0,6250.0,3452.0,,12013.0,,7798.4,,9044.2,6281.0,3764.0,,1530.0,1640.0,1240.0,760.0,2016-02-28,3
Tamil Nadu,3325.0,2820.0,2530.0,7466.67,6625.0,8812.5,6200.0,5400.0,4310.0,,14090.25,,8688.0,,9092.5,7024.75,4500.0,,1562.5,1300.0,1200.0,2350.0,2017-02-28,3
Tamil Nadu,3166.6,2736.0,2505.0,5580.0,6510.0,6780.0,6790.0,5000.0,3708.0,,13083.75,,8455.5,,9010.25,7172.6,4600.0,,1500.0,1380.0,1780.0,640.0,2018-02-28,3
Tamil Nadu,3080.0,2960.0,2940.0,6260.0,8140.0,7640.0,7740.0,5820.0,3462.0,,14046.0,,8220.8,,9559.8,7117.2,4280.0,,1602.0,1640.0,980.0,960.0,2019-02-28,3
Tamil Nadu,2391.0,2660.0,2324.25,5900.0,11280.0,13110.0,8380.0,6650.0,3544.0,,12277.0,,7964.2,,9000.2,6513.0,3647.0,,1530.0,1580.0,1100.0,780.0,2016-03-28,3
Tamil Nadu,3275.0,2810.0,2533.33,7525.0,6825.0,9225.0,6625.0,5700.0,4285.0,,14167.5,,8701.75,,9065.0,6749.25,4375.0,,1562.5,1350.0,1050.0,1775.0,2017-03-28,3
Tamil Nadu,3060.0,2672.0,2525.0,5330.0,6460.0,6420.0,6760.0,4900.0,3500.0,,12884.4,,8940.4,,9142.0,7843.2,4540.0,,1500.0,1480.0,1240.0,980.0,2018-03-28,3
Tamil Nadu,3080.0,2960.0,2900.0,6130.0,8020.0,7420.0,7590.0,5508.0,3438.0,,13867.2,9750.0,8025.0,,9447.6,6763.0,4336.6,,1584.0,1560.0,960.0,1520.0,2019-03-28,3
Tamil Nadu,2305.0,2637.5,2372.5,7125.0,13000.0,16500.0,8475.0,7350.0,3957.5,,13774.0,,7875.75,,8970.25,6900.75,4043.75,,1525.0,1850.0,1250.0,2025.0,2016-04-28,3
Tamil Nadu,3165.0,2785.0,2600.0,7750.0,6850.0,9425.0,6775.0,5400.0,4215.0,,14442.75,,8674.25,,9065.0,6446.0,4425.0,,1562.5,1400.0,950.0,800.0,2017-04-28,3
Tamil Nadu,3100.0,2660.0,2525.0,5140.0,6260.0,6480.0,6660.0,4800.0,3122.0,,13142.4,,8933.2,,9216.0,8171.4,4460.0,,1500.0,2020.0,1040.0,840.0,2018-04-28,3
Tamil Nadu,3050.0,2912.5,2975.0,6325.0,8175.0,7825.0,7875.0,5585.0,3580.0,,14307.75,9750.0,7939.75,,9532.5,6795.25,4100.0,,1592.5,1750.0,1125.0,2800.0,2019-04-28,3
Tamil Nadu,2464.0,2650.0,2387.5,7440.0,12600.0,15880.0,8340.0,7250.0,3894.0,,14192.0,,8231.6,,9088.0,6933.75,4289.0,,1530.0,2020.0,1200.0,4580.0,2016-05-28,3
Tamil Nadu,3125.0,2740.0,2533.33,7525.0,6275.0,8775.0,6675.0,5100.0,4175.0,,14422.75,,8667.0,,8873.5,6593.0,4650.0,,1537.5,1425.0,925.0,975.0,2017-05-28,3
Tamil Nadu,3100.0,2670.0,2525.0,4980.0,6240.0,6530.0,6740.0,4750.0,3040.0,,13330.8,,8933.2,,9216.0,8251.0,4420.0,,1500.0,2040.0,980.0,980.0,2018-05-28,3
Tamil Nadu,3170.0,2942.0,2920.0,6400.0,8620.0,8220.0,8260.0,5588.0,3592.0,,14706.2,9500.0,7590.0,,9542.0,6762.8,4253.4,,1587.5,1900.0,1360.0,3940.0,2019-05-28,3
Tamil Nadu,2522.0,2714.0,2417.5,8320.0,12320.0,15540.0,7920.0,7300.0,3890.0,,14839.6,,8209.8,,9065.0,6655.2,4252.0,,1530.0,2000.0,1320.0,2540.0,2016-06-28,1
Tamil Nadu,3350.0,2775.0,2533.33,7250.0,5750.0,8412.5,6087.5,4800.0,4152.5,,14216.5,,8612.0,,8859.75,6400.5,4625.0,,1512.5,1400.0,1025.0,3800.0,2017-06-28,1
Tamil Nadu,3230.0,2692.0,2515.0,4920.0,6240.0,6670.0,6670.0,4800.0,3584.0,,13324.2,,9090.4,,9519.8,8171.8,4360.0,,1500.0,2040.0,1240.0,1160.0,2018-06-28,1
Tamil Nadu,3370.0,2942.0,3084.0,6420.0,8760.0,8660.0,8460.0,5640.0,3568.0,,14837.2,9500.0,7673.6,,9583.0,6694.2,4403.4,,1587.5,1880.0,1760.0,2700.0,2019-06-28,1
Tamil Nadu,2504.0,2720.0,2455.0,10380.0,11860.0,14320.0,7500.0,7600.0,3926.0,,15136.8,,8158.4,,9023.4,6456.8,4299.0,,1540.0,2000.0,1280.0,1000.0,2016-07-28,1
Tamil Nadu,3313.2,2752.0,2675.0,7120.0,5780.0,7960.0,5980.0,4950.0,4068.0,,13918.4,,8445.6,,8791.0,6139.8,4740.0,,1510.0,1460.0,1120.0,5160.0,2017-07-28,1
Tamil Nadu,3150.0,2754.0,2590.0,5580.0,6320.0,6590.0,6780.0,4900.0,3662.0,,13177.0,,9090.4,,9824.0,8084.0,4460.0,,1500.0,2520.0,1880.0,1460.0,2018-07-28,1
Tamil Nadu,3400.0,3012.5,3110.0,6350.0,8425.0,8425.0,8275.0,5800.0,3500.0,,15107.25,,7678.0,,9575.0,6679.25,4291.75,,1605.0,1950.0,1737.5,2700.0,2019-07-28,1
